31/5/10,26.9,,,,,,,,
1/6/10,28.34,,,,,,,,
2/6/10,28.92,,,,,,,,
3/6/10,26.11,,,,,,,,
4/6/10,26.73,,,,,,,,
7/6/10,31.03,,,,,,,,
8/6/10,29.21,,,,,,,,
9/6/10,28.92,,,,,,,,
10/6/10,27.13,,,,,,,,
11/6/10,24.79,,,,,,,,
15/6/10,24.49,,,,,,,,
16/6/10,22.9,,,,,,,,
17/6/10,22.9,,,,,,,,
18/6/10,20.42,,,,,,,,
21/6/10,20.32,,,,,,,,
22/6/10,21.22,,,,,,,,
23/6/10,22.83,,,,,,,,
24/6/10,21.98,,,,,,,,
25/6/10,24.35,,,,,,,,
28/6/10,25.68,,,,,,,,
29/6/10,25.76,,,,,,,,
30/6/10,28.59,,,,,,,,
1/7/10,31.25,,,,,,,,
2/7/10,28.61,,,,,,,,
5/7/10,27.64,,,,,,,,
6/7/10,26.75,,,,,,,,
7/7/10,25.83,,,,,,,,
8/7/10,23.47,,,,,,,,
9/7/10,20.78,,,,,,,,
12/7/10,20.77,,,,,,,,
13/7/10,21.62,,,,,,,,
14/7/10,20.05,,,,,,,,
15/7/10,20.35,,,,,,,,
16/7/10,21.34,,,,,,,,
19/7/10,24.25,,,,,,,,
20/7/10,22.22,,,,,,,,
21/7/10,21.23,,,,,,,,
22/7/10,21.85,,,,,,,,
23/7/10,20.36,,,,,,,,
26/7/10,20.42,,,,,,,,
27/7/10,20.48,,,,,,,,
28/7/10,19.72,,,,,,,,
29/7/10,20.29,,,,,,,,
30/7/10,20.73,,,,,,,,
2/8/10,19.86,,,,,,,,
3/8/10,19.55,,,,,,,,
4/8/10,19.93,,,,,,,,
5/8/10,20.96,,,,,,,,
6/8/10,20.66,,,,,,,,
9/8/10,20.23,,,,,,,,
10/8/10,20.61,,,,,,,,
11/8/10,23.46,,,,,,,,
12/8/10,25.16,,,,,,,,
13/8/10,24.34,,,,,,,,
16/8/10,24.04,,,,,,,,
17/8/10,22.88,,,,,,,,
18/8/10,22.16,,,,,,,,
19/8/10,22.6,,,,,,,,
20/8/10,23.81,,,,,,,,
23/8/10,23.77,,,,,,,,
24/8/10,24.84,,,,,,,,
25/8/10,27.22,,,,,,,,
26/8/10,25.15,,,,,,,,
27/8/10,24.62,,,,,,,,
30/8/10,23.42,,,,,,,,
31/8/10,24.55,,,,,,,,
1/9/10,22.83,,,,,,,,
2/9/10,21.98,,,,,,,,
3/9/10,21.34,,,,,,,,
6/9/10,20.12,,,,,,,,
7/9/10,20.16,,,,,,,,
8/9/10,20.95,,,,,,,,
9/9/10,19.84,,,,,,,,
10/9/10,19.44,,,,,,,,
13/9/10,19.21,,,,,,,,
14/9/10,18.08,,,,,,,,
15/9/10,17.32,,,,,,,,
16/9/10,19.38,,,,,,,,
17/9/10,18.93,,,,,,,,
20/9/10,18.99,,,,,,,,
21/9/10,19.08,,,,,,,,
22/9/10,18.92,,,,,,,,
23/9/10,18.31,,,,,,,,
24/9/10,18.86,,,,,,,,
27/9/10,17.36,,,,,,,,
28/9/10,17.79,,,,,,,,
29/9/10,18.38,,,,,,,,
30/9/10,19.71,,,,,,,,
1/10/10,19.64,,,,,,,,
4/10/10,19.08,,,,,,,,
5/10/10,19.22,,,,,,,,
6/10/10,18.82,,,,,,,,
7/10/10,19.18,,,,,,,,
8/10/10,19.01,,,,,,,,
11/10/10,19.01,,,,,,,,
12/10/10,21.23,,,,,,,,
13/10/10,20.5,,,,,,,,
14/10/10,19.6,,,,,,,,
15/10/10,19.14,,,,,,,,
18/10/10,20.62,,,,,,,,
19/10/10,19.91,,,,,,,,
20/10/10,20.45,,,,,,,,
21/10/10,20.6,,,,,,,,
22/10/10,19.46,,,,,,,,
25/10/10,19.51,,,,,,,,
26/10/10,19.91,,,,,,,,
27/10/10,20.63,,,,,,,,
28/10/10,20.05,,,,,,,,
29/10/10,20.32,,,,,,,,
1/11/10,20.66,,,,,,,,
2/11/10,20.29,,,,,,,,
3/11/10,20.52,,,,,,,,
4/11/10,18.34,,,,,,,,
5/11/10,18.3,,,,,,,,
8/11/10,18.6,,,,,,,,
9/11/10,19.18,,,,,,,,
10/11/10,19.96,,,,,,,,
11/11/10,19.34,,,,,,,,
12/11/10,20.39,,,,,,,,
15/11/10,21.05,,,,,,,,
16/11/10,20.68,,,,,,,,
17/11/10,21.92,,,,,,,,
18/11/10,20.85,,,,,,,,
19/11/10,20.15,,,,,,,,
22/11/10,19.24,,,,,,,,
23/11/10,20.48,,,,,,,,
24/11/10,20.02,,,,,,,,
25/11/10,18.84,,,,,,,,
26/11/10,18.02,,,,,,,,
29/11/10,18.64,,,,,,,,
30/11/10,18.73,,,,,,,,
1/12/10,19.19,,,,,,,,
2/12/10,17.46,,,,,,,,
3/12/10,16.59,,,,,,,,
6/12/10,16.28,,,,,,,,
7/12/10,15.69,,,,,,,,
8/12/10,15.66,,,,,,,,
9/12/10,14.8,,,,,,,,
10/12/10,12.16,,,,,,,,
13/12/10,12.77,,,,,,,,
14/12/10,12.72,,,,,,,,
15/12/10,12.47,,,,,,,,
16/12/10,12.77,,,,,,,,
17/12/10,12.7,,,,,,,,
20/12/10,13.71,,,,,,,,
21/12/10,13.55,,,,,,,,
22/12/10,13.61,,,,,,,,
23/12/10,13.96,,,,,,,,
24/12/10,14.26,,,,,,,,
29/12/10,16.13,,,,,,,,
30/12/10,15.86,,,,,,,,
31/12/10,16.04,,,,,,,,
4/1/11,17.91,,,,,,,,
5/1/11,17.49,,,,,,,,
6/1/11,16.86,,,,,,,,
7/1/11,16.32,,,,,,,,
10/1/11,16.08,,,,,,,,
11/1/11,15.84,,,,,,,,
12/1/11,15.28,,,,,,,,
13/1/11,14.39,,,,,,,,
14/1/11,14.2,,,,,,,,
17/1/11,15.32,,,,,,,,
18/1/11,14.45,,,,,,,,
19/1/11,13.79,,,,,,,,
20/1/11,15.27,,,,,,,,
21/1/11,16.17,,,,,,,,
24/1/11,16.09,,,,,,,,
25/1/11,15.25,,,,,,,,
27/1/11,15.27,,,,,,,,
28/1/11,15.99,,,,,,,,
31/1/11,16.95,,,,,,,,
1/2/11,16.61,,,,,,,,
2/2/11,15.54,,,,,,,,
3/2/11,15.33,,,,,,,,
4/2/11,15.05,,,,,,,,
7/2/11,14.95,,,,,,,,
8/2/11,14.88,,,,,,,,
9/2/11,14.77,,,,,,,,
10/2/11,14.89,,,,,,,,
11/2/11,14.98,,,,,,,,
14/2/11,14.66,,,,,,,,
15/2/11,14.42,,,,,,,,
16/2/11,14.28,,,,,,,,
17/2/11,13.95,,,,,,,,
18/2/11,14.36,,,,,,,,
21/2/11,16.11,,,,,,,,
22/2/11,18.28,,,,,,,,
23/2/11,18.83,,,,,,,,
24/2/11,19.22,,,,,,,,
25/2/11,17.25,,,,,,,,
28/2/11,17.38,,,,,,,,
1/3/11,17.25,,,,,,,,
2/3/11,17.97,,,,,,,,
3/3/11,17.24,,,,,,,,
4/3/11,15.88,,,,,,,,
7/3/11,16.62,,,,,,,,
8/3/11,17.1,,,,,,,,
9/3/11,17.77,,,,,,,,
10/3/11,20.06,,,,,,,,
11/3/11,21.3,,,,,,,,
14/3/11,21.61,,,,,,,,
15/3/11,24.47,,,,,,,,
16/3/11,23.99,,,,,,,,
17/3/11,24.81,,,,,,,,
18/3/11,21.09,,,,,,,,
21/3/11,19.54,,,,,,,,
22/3/11,19.32,,,,,,,,
23/3/11,18.17,,,,,,,,
24/3/11,17.41,,,,,,,,
25/3/11,16.44,,,,,,,,
28/3/11,16.72,,,,,,,,
29/3/11,15.49,,,,,,,,
30/3/11,15.14,,,,,,,,
31/3/11,14.79,,,,,,,,
1/4/11,15.02,,,,,,,,
4/4/11,15.15,,,,,,,,
5/4/11,14.76,,,,,,,,
6/4/11,15.23,,,,,,,,
7/4/11,15.08,,,,,,,,
8/4/11,14.91,,,,,,,,
11/4/11,14.77,,,,,,,,
12/4/11,17.45,,,,,,,,
13/4/11,16.81,,,,,,,,
14/4/11,16.79,,,,,,,,
15/4/11,17.14,,,,,,,,
18/4/11,16.64,,,,,,,,
19/4/11,17.73,,,,,,,,
20/4/11,15.56,,,,,,,,
21/4/11,15.18,,,,,,,,
27/4/11,17.7,,,,,,,,
28/4/11,17.15,,,,,,,,
29/4/11,18.42,,,,,,,,
2/5/11,18.17,,,,,,,,
3/5/11,18.38,,,,,,,,
4/5/11,19.39,,,,,,,,
5/5/11,18.32,,,,,,,,
6/5/11,19.13,,,,,,,,
9/5/11,18.47,,,,,,,,
10/5/11,19.15,,,,,,,,
11/5/11,17.78,,,,,,,,
12/5/11,19.49,,,,,,,,
13/5/11,22.16,,,,,,,,
16/5/11,22,,,,,,,,
17/5/11,19.45,,,,,,,,
18/5/11,17.75,,,,,,,,
19/5/11,16.19,,,,,,,,
20/5/11,15.65,,,,,,,,
23/5/11,16.62,,,,,,,,
24/5/11,15.63,,,,,,,,
25/5/11,15.92,,,,,,,,
26/5/11,19.52,,,,,,,,
27/5/11,18.29,,,,,,,,
30/5/11,18.58,,,,,,,,
31/5/11,18.1,,,,,,,,
1/6/11,17.29,,,,,,,,
2/6/11,20.69,,,,,,,,
3/6/11,21,,,,,,,,
6/6/11,21.17,,,,,,,,
7/6/11,20.26,,,,,,,,
8/6/11,20.29,,,,,,,,
9/6/11,18.91,,,,,,,,
10/6/11,17.41,,,,,,,,
14/6/11,18.2,,,,,,,,
15/6/11,16.72,,,,,,,,
16/6/11,19.96,,,,,,,,
17/6/11,20.67,,,,,,,,
20/6/11,21.57,,,,,,,,
21/6/11,20.03,,,,,,,,
22/6/11,18.66,,,,,,,,
23/6/11,19.18,,,,,,,,
24/6/11,18.76,,,,,,,,
27/6/11,20.97,,,,,,,,
28/6/11,21.29,,,,,,,,
29/6/11,20.39,,,,,,,,
30/6/11,18.51,,,,,,,,
1/7/11,17.01,,,,,,,,
4/7/11,17.45,,,,,,,,
5/7/11,17,,,,,,,,
6/7/11,16.41,,,,,,,,
7/7/11,16.46,,,,,,,,
8/7/11,15.85,,,,,,,,
11/7/11,17.86,,,,,,,,
12/7/11,20.61,,,,,,,,
13/7/11,20.96,,,,,,,,
14/7/11,22.14,,,,,,,,
15/7/11,21.58,,,,,,,,
18/7/11,22.08,,,,,,,,
19/7/11,21.51,,,,,,,,
20/7/11,18.91,,,,,,,,
21/7/11,18.59,,,,,,,,
22/7/11,17.2,,,,,,,,
25/7/11,20.15,,,,,,,,
26/7/11,19.21,,,,,,,,
27/7/11,19.9,,,,,,,,
28/7/11,21.99,,,,,,,,
29/7/11,24.31,,,,,,,,
1/8/11,21.68,,,,,,,,
2/8/11,22.72,,,,,,,,
3/8/11,25.23,,,,,,,,
4/8/11,25.14,,,,,,,,
5/8/11,31.87,,,,,,,,
8/8/11,39.07,,,,,,,,
9/8/11,42.58,,,,,,,,
10/8/11,35.9,,,,,,,,
11/8/11,38.76,,,,,,,,
12/8/11,35.44,,,,,,,,
15/8/11,30.86,,,,,,,,
16/8/11,30.35,,,,,,,,
17/8/11,27.32,,,,,,,,
18/8/11,30.96,,,,,,,,
19/8/11,39.05,,,,,,,,
22/8/11,37.78,,,,,,,,
23/8/11,33.96,,,,,,,,
24/8/11,36.31,,,,,,,,
25/8/11,34.49,,,,,,,,
26/8/11,34.29,,,,,,,,
29/8/11,31.52,,,,,,,,
30/8/11,29.06,,,,,,,,
31/8/11,28.55,,,,,,,,
1/9/11,27.34,,,,,,,,
2/9/11,29.8,,,,,,,,
5/9/11,34.23,,,,,,,,
6/9/11,36.01,,,,,,,,
7/9/11,31.59,,,,,,,,
8/9/11,32.41,,,,,,,,
9/9/11,33.02,,,,,,,,
12/9/11,39.76,,,,,,,,
13/9/11,36.09,,,,,,,,
14/9/11,37.74,,,,,,,,
15/9/11,34.6,,,,,,,,
16/9/11,30.1,,,,,,,,
19/9/11,33.11,,,,,,,,
20/9/11,33.76,,,,,,,,
21/9/11,32.41,,,,,,,,
22/9/11,35.11,,,,,,,,
23/9/11,38.51,,,,,,,,
26/9/11,41.73,,,,,,,,
27/9/11,37.27,,,,,,,,
28/9/11,36.34,,,,,,,,
29/9/11,37.26,,,,,,,,
30/9/11,37.18,,,,,,,,
3/10/11,42.13,,,,,,,,
4/10/11,41.97,,,,,,,,
5/10/11,43.93,,,,,,,,
6/10/11,34.49,,,,,,,,
7/10/11,36.88,,,,,,,,
10/10/11,31.41,,,,,,,,
11/10/11,30.68,,,,,,,,
12/10/11,30.45,,,,,,,,
13/10/11,28.59,,,,,,,,
14/10/11,29.21,,,,,,,,
17/10/11,27.62,,,,,,,,
18/10/11,32.08,,,,,,,,
19/10/11,29.56,,,,,,,,
20/10/11,32.72,,,,,,,,
21/10/11,31.53,,,,,,,,
24/10/11,28.52,,,,,,,,
25/10/11,28.14,,,,,,,,
26/10/11,28.55,,,,,,,,
27/10/11,28.98,,,,,,,,
28/10/11,24.79,,,,,,,,
31/10/11,25.29,,,,,,,,
1/11/11,28.14,,,,,,,,
2/11/11,29.76,,,,,,,,
3/11/11,31.28,,,,,,,,
4/11/11,26.23,,,,,,,,
7/11/11,27.35,,,,,,,,
8/11/11,26.73,,,,,,,,
9/11/11,25.1,,,,,,,,
10/11/11,29.21,,,,,,,,
11/11/11,28,,,,,,,,
14/11/11,26.3,,,,,,,,
15/11/11,27.73,,,,,,,,
16/11/11,27.12,,,,,,,,
17/11/11,27.34,,,,,,,,
18/11/11,29.44,,,,,,,,
21/11/11,28.04,,,,,,,,
22/11/11,27.38,,,,,,,,
23/11/11,27.16,,,,,,,,
24/11/11,26.26,,,,,,,,
25/11/11,26.95,,,,,,,,
28/11/11,24.56,,,,,,,,
29/11/11,21.2,,,,,,,,
30/11/11,20.11,,,,,,,,
1/12/11,17.42,,,,,,,,
2/12/11,16.16,,,,,,,,
5/12/11,15.07,,,,,,,,
6/12/11,15.2,,,,,,,,
7/12/11,13.48,,,,,,,,
8/12/11,13.63,,,,,,,,
9/12/11,24.08,,,,,,,,
12/12/11,21.04,,,,,,,,
13/12/11,22.45,,,,,,,,
14/12/11,22.51,,,,,,,,
15/12/11,23.04,,,,,,,,
16/12/11,21.42,,,,,,,,
19/12/11,24.91,,,,,,,,
20/12/11,24.33,,,,,,,,
21/12/11,22.56,,,,,,,,
22/12/11,22.48,,,,,,,,
23/12/11,21.05,,,,,,,,
28/12/11,24.25,,,,,,,,
29/12/11,25.34,,,,,,,,
30/12/11,24.86,,,,,,,,
3/1/12,25.75,,,,,,,,
4/1/12,23.06,,,,,,,,
5/1/12,22.93,,,,,,,,
6/1/12,23.18,,,,,,,,
9/1/12,22.95,,,,,,,,
10/1/12,20.56,,,,,,,,
11/1/12,20.24,,,,,,,,
12/1/12,19.69,,,,,,,,
13/1/12,19.04,,,,,,,,
16/1/12,20.79,,,,,,,,
17/1/12,18.88,,,,,,,,
18/1/12,18.88,,,,,,,,
19/1/12,18.93,,,,,,,,
20/1/12,18.35,,,,,,,,
23/1/12,19.41,,,,,,,,
24/1/12,19.07,,,,,,,,
25/1/12,17.95,,,,,,,,
27/1/12,18.29,,,,,,,,
30/1/12,19.34,,,,,,,,
31/1/12,18.9,,,,,,,,
1/2/12,20.76,,,,,,,,
2/2/12,19.39,,,,,,,,
3/2/12,19.47,,,,,,,,
6/2/12,19.67,,,,,,,,
7/2/12,19.79,,,,,,,,
8/2/12,19.69,,,,,,,,
9/2/12,19.81,,,,,,,,
10/2/12,19.07,,,,,,,,
13/2/12,19.33,,,,,,,,
14/2/12,19.47,,,,,,,,
15/2/12,19.09,,,,,,,,
16/2/12,20.83,,,,,,,,
17/2/12,19.75,,,,,,,,
20/2/12,18.87,,,,,,,,
21/2/12,19.37,,,,,,,,
22/2/12,18.08,,,,,,,,
23/2/12,17.83,,,,,,,,
24/2/12,16.74,,,,,,,,
27/2/12,17.69,,,,,,,,
28/2/12,17.87,,,,,,,,
29/2/12,17.64,,,,,,,,
1/3/12,18.22,,,,,,,,
2/3/12,16.83,,,,,,,,
5/3/12,17.52,,,,,,,,
6/3/12,19.1,,,,,,,,
7/3/12,20.44,,,,,,,,
8/3/12,19.5,,,,,,,,
9/3/12,16.75,,,,,,,,
12/3/12,17.77,,,,,,,,
13/3/12,16.91,,,,,,,,
14/3/12,16.17,,,,,,,,
15/3/12,15.97,,,,,,,,
16/3/12,16.09,,,,,,,,
19/3/12,15.47,,,,,,,,
20/3/12,15.71,,,,,,,,
21/3/12,15.79,,,,,,,,
22/3/12,15.4,,,,,,,,
23/3/12,15.21,,,,,,,,
26/3/12,15.9,,,,,,,,
27/3/12,16.11,,,,,,,,
28/3/12,15.6,,,,,,,,
29/3/12,15.48,,,,,,,,
30/3/12,14.57,,,,,,,,
2/4/12,15.7,,,,,,,,
3/4/12,14.72,,,,,,,,
4/4/12,14.93,,,,,,,,
5/4/12,15.24,,,,,,,,
10/4/12,16.44,,,,,,,,
11/4/12,17.87,,,,,,,,
12/4/12,16.65,,,,,,,,
13/4/12,15.02,,,,,,,,
16/4/12,16.39,,,,,,,,
17/4/12,16.53,,,,,,,,
18/4/12,15.01,,,,,,,,
19/4/12,14.49,,,,,,,,
20/4/12,14.66,,,,,,,,
23/4/12,15.19,,,,,,,,
24/4/12,15.18,,,,,,,,
26/4/12,15.38,,,,,,,,
27/4/12,14.94,,,,,,,,
30/4/12,15.03,,,,,,,,
1/5/12,14.96,,,,,,,,
2/5/12,14.6,,,,,,,,
3/5/12,14.6,,,,,,,,
4/5/12,15.17,,,,,,,,
7/5/12,18.41,,,,,,,,
8/5/12,17.58,,,,,,,,
9/5/12,19.09,,,,,,,,
10/5/12,17.95,,,,,,,,
11/5/12,18.09,,,,,,,,
14/5/12,17.84,,,,,,,,
15/5/12,18.8,,,,,,,,
16/5/12,21.37,,,,,,,,
17/5/12,21.06,,,,,,,,
18/5/12,26.64,,,,,,,,
21/5/12,25.18,,,,,,,,
22/5/12,22.91,,,,,,,,
23/5/12,24.83,,,,,,,,
24/5/12,24.49,,,,,,,,
25/5/12,24.07,,,,,,,,
28/5/12,22.25,,,,,,,,
29/5/12,21.21,,,,,,,,
30/5/12,22.17,,,,,,,,
31/5/12,22.98,,,,,,,,
1/6/12,23.26,,,,,,,,
4/6/12,26.63,,,,,,,,
5/6/12,24.21,,,,,,,,
6/6/12,23.03,,,,,,,,
7/6/12,21.17,,,,,,,,
8/6/12,23.09,,,,,,,,
12/6/12,23.21,,,,,,,,
13/6/12,23.33,,,,,,,,
14/6/12,24.14,,,,,,,,
15/6/12,24.13,,,,,,,,
18/6/12,19.43,,,,,,,,
19/6/12,18.65,,,,,,,,
20/6/12,18.87,,,,,,,,
21/6/12,18.91,,,,,,,,
22/6/12,19.69,,,,,,,,
25/6/12,19.84,,,,,,,,
26/6/12,19.89,,,,,,,,
27/6/12,18.47,,,,,,,,
28/6/12,18.89,,,,,,,,
29/6/12,17.85,,,,,,,,
2/7/12,16.73,,,,,,,,
3/7/12,16.05,,,,,,,,
4/7/12,15.53,,,,,,,,
5/7/12,15.98,,,,,,,,
6/7/12,16.09,,,,,,,,
9/7/12,17.04,,,,,,,,
10/7/12,17.12,,,,,,,,
11/7/12,16.35,,,,,,,,
12/7/12,16.98,,,,,,,,
13/7/12,15.95,,,,,,,,
16/7/12,15.33,,,,,,,,
17/7/12,15.18,,,,,,,,
18/7/12,15.56,,,,,,,,
19/7/12,15.37,,,,,,,,
20/7/12,15.62,,,,,,,,
23/7/12,18.26,,,,,,,,
24/7/12,18.38,,,,,,,,
25/7/12,18.91,,,,,,,,
26/7/12,18.36,,,,,,,,
27/7/12,16.35,,,,,,,,
30/7/12,16.95,,,,,,,,
31/7/12,17.01,,,,,,,,
1/8/12,17.46,,,,,,,,
2/8/12,17.55,,,,,,,,
3/8/12,16.56,,,,,,,,
6/8/12,16.5,,,,,,,,
7/8/12,16.15,,,,,,,,
8/8/12,16.04,,,,,,,,
9/8/12,16.04,,,,,,,,
10/8/12,14.76,,,,,,,,
13/8/12,16.23,,,,,,,,
14/8/12,14.78,,,,,,,,
15/8/12,14.74,,,,,,,,
16/8/12,14.13,,,,,,,,
17/8/12,14.38,,,,,,,,
20/8/12,15.22,,,,,,,,
21/8/12,14.67,,,,,,,,
22/8/12,15.23,,,,,,,,
23/8/12,15.29,,,,,,,,
24/8/12,15.51,,,,,,,,
27/8/12,15.96,,,,,,,,
28/8/12,15.88,,,,,,,,
29/8/12,15.45,,,,,,,,
30/8/12,16.19,,,,,,,,
31/8/12,16.55,,,,,,,,
3/9/12,15.7,,,,,,,,
4/9/12,16.35,,,,,,,,
5/9/12,17.09,,,,,,,,
6/9/12,15.83,,,,,,,,
7/9/12,15.21,,,,,,,,
10/9/12,14.59,,,,,,,,
11/9/12,14.25,,,,,,,,
12/9/12,14.06,,,,,,,,
13/9/12,13.51,,,,,,,,
14/9/12,12.88,,,,,,,,
17/9/12,13.13,,,,,,,,
18/9/12,13.39,,,,,,,,
19/9/12,12.37,,,,,,,,
20/9/12,12.58,,,,,,,,
21/9/12,12.16,,,,,,,,
24/9/12,12.46,,,,,,,,
25/9/12,11.62,,,,,,,,
26/9/12,12.37,,,,,,,,
27/9/12,11.93,,,,,,,,
28/9/12,11.58,,,,,,,,
1/10/12,12.4,,,,,,,,
2/10/12,12.24,,,,,,,,
3/10/12,12.31,,,,,,,,
4/10/12,12.02,,,,,,,,
5/10/12,12.1,,,,,,,,
8/10/12,12.44,,,,,,,,
9/10/12,12.16,,,,,,,,
10/10/12,13.16,,,,,,,,
11/10/12,13.44,,,,,,,,
12/10/12,12.43,,,,,,,,
15/10/12,13.32,,,,,,,,
16/10/12,12.41,,,,,,,,
17/10/12,12.35,,,,,,,,
18/10/12,12.49,,,,,,,,
19/10/12,12.17,,,,,,,,
22/10/12,13.05,,,,,,,,
23/10/12,12.99,,,,,,,,
24/10/12,13.79,,,,,,,,
25/10/12,13.51,,,,,,,,
26/10/12,14.17,,,,,,,,
29/10/12,14.22,,,,,,,,
30/10/12,13.92,,,,,,,,
31/10/12,13.36,,,,,,,,
1/11/12,14.8,,,,,,,,
2/11/12,14.98,,,,,,,,
5/11/12,14.77,,,,,,,,
6/11/12,14.36,,,,,,,,
7/11/12,14,,,,,,,,
8/11/12,14.08,,,,,,,,
9/11/12,13.75,,,,,,,,
12/11/12,14.92,,,,,,,,
13/11/12,16.72,,,,,,,,
14/11/12,15.04,,,,,,,,
15/11/12,15.78,,,,,,,,
16/11/12,16.02,,,,,,,,
19/11/12,15.56,,,,,,,,
20/11/12,14.74,,,,,,,,
21/11/12,13.71,,,,,,,,
22/11/12,13.31,,,,,,,,
23/11/12,12.82,,,,,,,,
26/11/12,12.93,,,,,,,,
27/11/12,12.66,,,,,,,,
